sensor,time,seconds_elapsed,z,y,x,relativeAltitude,pressure,batteryLevel,batteryState,lowPowerMode,brightness,lux,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude,version,device name,recording time,platform,appVersion,device id,sensors,sampleRateMs,qz,qy,qx,qw,roll,pitch,yaw
Battery,1.682086295961e+18,134.331,,,,,,0.5899999737739563,unplugged,false,,,,,,,,,,,,,,,,,,,,,,,,,,
Battery,1.682086296959e+18,135.329,,,,,,0.5899999737739563,unplugged,false,,,,,,,,,,,,,,,,,,,,,,,,,,
Battery,1.682086297958e+18,136.3280002441406,,,,,,0.5899999737739563,unplugged,false,,,,,,,,,,,,,,,,,,,,,,,,,,
Battery,1.682086298952e+18,137.322,,,,,,0.5899999737739563,unplugged,false,,,,,,,,,,,,,,,,,,,,,,,,,,
Battery,1.682086299946e+18,138.31599975585937,,,,,,0.5899999737739563,unplugged,false,,,,,,,,,,,,,,,,,,,,,,,,,,
Battery,1.68208630094e+18,139.31,,,,,,0.5899999737739563,unplugged,false,,,,,,,,,,,,,,,,,,,,,,,,,,
Battery,1.682086301936e+18,140.306,,,,,,0.5899999737739563,unplugged,false,,,,,,,,,,,,,,,,,,,,,,,,,,
Battery,1.682086302931e+18,141.301,,,,,,0.5899999737739563,unplugged,false,,,,,,,,,,,,,,,,,,,,,,,,,,
Battery,1.682086303927e+18,142.297,,,,,,0.5899999737739563,unplugged,false,,,,,,,,,,,,,,,,,,,,,,,,,,
Battery,1.682086304924e+18,143.294,,,,,,0.5899999737739563,unplugged,false,,,,,,,,,,,,,,,,,,,,,,,,,,
Battery,1.682086305918e+18,144.28800024414062,,,,,,0.5899999737739563,unplugged,false,,,,,,,,,,,,,,,,,,,,,,,,,,
Battery,1.682086306915e+18,145.285,,,,,,0.5899999737739563,unplugged,false,,,,,,,,,,,,,,,,,,,,,,,,,,
Battery,1.682086307914e+18,146.28399975585938,,,,,,0.5899999737739563,unplugged,false,,,,,,,,,,,,,,,,,,,,,,,,,,
Battery,1.68208634297e+18,181.33999975585937,,,,,,0.5899999737739563,unplugged,false,,,,,,,,,,,,,,,,,,,,,,,,,,
Battery,1.682086343955e+18,182.325,,,,,,0.5899999737739563,unplugged,false,,,,,,,,,,,,,,,,,,,,,,,,,,
Battery,1.68208641508e+18,253.45,,,,,,0.5899999737739563,unplugged,false,,,,,,,,,,,,,,,,,,,,,,,,,,
