sensor,time,seconds_elapsed,z,y,x,relativeAltitude,pressure,batteryLevel,batteryState,lowPowerMode,brightness,lux,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude,version,device name,recording time,platform,appVersion,device id,sensors,sampleRateMs,qz,qy,qx,qw,roll,pitch,yaw
Gyroscope,1.6820861617726203e+18,0.142620361328125,0.14248432219028473,0.009162978269159794,1.9129245281219482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyroscope,1.6820861617894925e+18,0.159492431640625,0.025961773470044136,-0.13607023656368256,1.5196800231933594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyroscope,1.6820861618063644e+18,0.176364501953125,-0.023976460099220276,-0.4427245855331421,0.9294314980506897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyroscope,1.6820861618232164e+18,0.19321630859375,-0.09743300825357437,-0.470060795545578,0.5190827250480652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyroscope,1.6820861618401106e+18,0.210110595703125,-0.182648703455925,-0.1892155110836029,0.30772337317466736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyroscope,1.68208616185698e+18,0.22697998046875,-0.2854267954826355,0.09147707372903824,0.166460782289505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyroscope,1.6820861618738437e+18,0.24384375,-0.3397938013076782,0.6690501570701599,0.17867808043956757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyroscope,1.6820861618907297e+18,0.260729736328125,-0.34315356612205505,0.973566472530365,0.13484850525856018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyroscope,1.6820861619075994e+18,0.277599365234375,-0.30695977807044983,0.9625709056854248,-0.09483683109283447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyroscope,1.682086161924472e+18,0.29447216796875,-0.16172657907009125,0.6336199641227722,-0.6591235995292664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyroscope,1.6820861619413443e+18,0.31134423828125,0.06230825558304787,0.0959058403968811,-1.5748106241226196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyroscope,1.6820861619582172e+18,0.32821728515625,0.22067506611347198,0.013897184282541275,-2.753016948699951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyroscope,1.6820861619750892e+18,0.345089111328125,0.3914119005203247,-0.7919867634773254,-3.8403570652008057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyroscope,1.682086161991962e+18,0.361962158203125,0.5711590051651001,-0.5684100985527039,-3.4854443073272705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyroscope,1.682086162008834e+18,0.378833984375,0.526107668876648,0.45173484086990356,-1.873218297958374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyroscope,1.682086162025707e+18,0.39570703125,0.5151121020317078,0.15073099732398987,0.07192938029766083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyroscope,1.682086162042577e+18,0.412576904296875,0.2194533348083496,-0.9398161768913269,1.701565146446228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyroscope,1.6820861620594442e+18,0.4294443359375,-0.0959058403968811,-1.1620184183120728,2.6928467750549316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyroscope,1.682086162076324e+18,0.446323974609375,-0.19914206862449646,-1.0680978298187256,3.073262929916382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyroscope,1.682086162093197e+18,0.463197021484375,-0.318566232919693,-0.6255260109901428,3.0114128589630127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyroscope,1.682086162110069e+18,0.480069091796875,-0.3738495409488678,-0.004428773187100887,2.881451368331909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyroscope,1.6820861621269317e+18,0.496931640625,-0.3292563557624817,0.48380526900291443,2.629469394683838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyroscope,1.6820861621438141e+18,0.513814208984375,-0.05345070734620094,0.11881329119205475,2.2817344665527344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyroscope,1.6820861621606769e+18,0.5306767578125,0.03084869496524334,-2.1791090965270996,1.6045902967453003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyroscope,1.6820861621775593e+18,0.547559326171875,-0.14538592100143433,-3.386331558227539,0.6522513628005981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyroscope,1.6820861621944325e+18,0.5644326171875,-0.23060162365436554,-3.193145275115967,-0.03145955875515938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyroscope,1.6820861622113044e+18,0.581304443359375,-0.27320948243141174,-2.800511598587036,-0.3602577745914459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyroscope,1.6820861622281677e+18,0.598167724609375,-0.19425514340400696,-1.9804251194000244,-0.38408151268959045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyroscope,1.682086162245049e+18,0.615049072265625,-0.0679587572813034,-0.6010913848876953,-0.5797111392021179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyroscope,1.6820861622619226e+18,0.631922607421875,0.1647808998823166,0.4508185386657715,-1.1898127794265747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
