time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1683885692651453200,0.185453125,-0.8115169405937195,0.14137102663516998,0.16167281568050385,0.5434302091598511,0.4297603666782379,0.05376007407903671,1.9497301578521729
1683885692668330000,0.202330078125,-0.8020089864730835,0.12883689999580383,0.18210524320602417,0.5540941953659058,0.4499058127403259,0.004849810618907213,1.931321382522583
1683885692685210400,0.21921044921875,-0.7902687788009644,0.12077154219150543,0.19976326823234558,0.5665547251701355,0.46997690200805664,-0.03547712415456772,1.9061119556427002
1683885692702085400,0.23608544921875,-0.7795684337615967,0.11715426295995712,0.2101820707321167,0.5782485604286194,0.482549250125885,-0.06045223027467728,1.8800657987594604
1683885692718963500,0.25296337890625,-0.7745311260223389,0.11496033519506454,0.2000691443681717,0.5889466404914856,0.4623701274394989,-0.05761124566197395,1.8549209833145142
1683885692735823600,0.26982373046875,-0.7753831148147583,0.1164301186800003,0.17356614768505096,0.5959026217460632,0.420332133769989,-0.026304177939891815,1.8366979360580444
1683885692752700400,0.286700439453125,-0.7780628800392151,0.12191089987754822,0.14769060909748077,0.5982836484909058,0.38518592715263367,0.012987308204174042,1.8280341625213623
1683885692769569800,0.30356982421875,-0.7789292931556702,0.12812010943889618,0.1343003362417221,0.5990139245986938,0.37146860361099243,0.038707129657268524,1.823189377784729
1683885692786442000,0.32044189453125,-0.7790029644966125,0.1312340795993805,0.13139823079109192,0.5988878011703491,0.3707450032234192,0.04709528759121895,1.821925401687622
1683885692803314200,0.337314208984375,-0.7797335982322693,0.13169872760772705,0.132512629032135,0.5975881218910217,0.3730476200580597,0.04702122136950493,1.8248875141143799
1683885692820176100,0.354176025390625,-0.7811431288719177,0.13081993162631989,0.1373496800661087,0.5948415994644165,0.379574179649353,0.040987059473991394,1.8320749998092651
1683885692837048600,0.371048583984375,-0.782828688621521,0.1291767954826355,0.1465228796005249,0.5907822847366333,0.3921731412410736,0.02912447229027748,1.8428325653076172
1683885692853933000,0.38793310546875,-0.7839331030845642,0.1284480094909668,0.15990875661373138,0.5859857797622681,0.41292712092399597,0.013981231488287449,1.8548729419708252
1683885692870802400,0.404802490234375,-0.7839327454566956,0.12873485684394836,0.17590858042240143,0.5813201069831848,0.4394865334033966,-0.0026794555597007275,1.8660575151443481
1683885692887674000,0.421674072265625,-0.7835214734077454,0.12836384773254395,0.1916508972644806,0.5769633650779724,0.4651281535625458,-0.02000076323747635,1.8768857717514038
1683885692904543500,0.43854345703125,-0.7832567095756531,0.12798859179019928,0.20526911318302155,0.572706401348114,0.48752132058143616,-0.03462895005941391,1.8875038623809814
1683885692921431600,0.455431640625,-0.7835456728935242,0.1275135725736618,0.2146894931793213,0.5689508318901062,0.5029505491256714,-0.044484786689281464,1.8969351053237915
1683885692938280400,0.472280517578125,-0.7833104729652405,0.1268576681613922,0.2210777848958969,0.5669714212417603,0.5130734443664551,-0.05197509005665779,1.9021682739257812
1683885692955162400,0.489162353515625,-0.7818508148193359,0.12832011282444,0.224330872297287,0.5673791170120239,0.5202783346176147,-0.053933076560497284,1.9004344940185547
1683885692972030000,0.506030029296875,-0.7813441753387451,0.13120678067207336,0.21912431716918945,0.5694475769996643,0.5147784948348999,-0.044539034366607666,1.8937227725982666
1683885692988906000,0.522906005859375,-0.7823508977890015,0.1327613741159439,0.20665216445922852,0.5723603367805481,0.495556503534317,-0.028831034898757935,1.8856579065322876
1683885693005777400,0.53977734375,-0.7838014960289001,0.13112106919288635,0.19530551135540009,0.5747333765029907,0.4745776951313019,-0.01895255036652088,1.88076913356781
1683885693022652200,0.556652099609375,-0.7845187187194824,0.12702451646327972,0.1895848959684372,0.5765872597694397,0.4600915014743805,-0.019319454208016396,1.8785101175308228
1683885693039523000,0.573523193359375,-0.784855306148529,0.12331651151180267,0.1894415020942688,0.5769809484481812,0.4553857445716858,-0.02503965236246586,1.8795454502105713
1683885693056394800,0.590394775390625,-0.7839879989624023,0.12390115857124329,0.19411392509937286,0.5764815807342529,0.46387234330177307,-0.02953645959496498,1.8804908990859985
1683885693073267000,0.607266845703125,-0.7828044295310974,0.12579898536205292,0.1983567625284195,0.5762348175048828,0.47322240471839905,-0.03165343031287193,1.8801140785217285
1683885693090139000,0.624138916015625,-0.783223569393158,0.12454699724912643,0.19822177290916443,0.575983464717865,0.47150668501853943,-0.033254776149988174,1.8813973665237427
1683885693107011000,0.641010986328125,-0.785516619682312,0.1204044297337532,0.19547700881958008,0.574678361415863,0.4620339274406433,-0.03552091494202614,1.886716365814209
1683885693123883000,0.657883056640625,-0.7876286506652832,0.11601226031780243,0.19490167498588562,0.572883665561676,0.4559391140937805,-0.04057393968105316,1.893310308456421
1683885693140753000,0.6747529296875,-0.7891707420349121,0.11127302795648575,0.19704370200634003,0.5709656476974487,0.4540441632270813,-0.04940363019704819,1.9003578424453735
1683885693157629400,0.69162939453125,-0.7908445596694946,0.10616683959960938,0.19922631978988647,0.568860650062561,0.4518786072731018,-0.0587749257683754,1.9079725742340088
1683885693174500600,0.70850048828125,-0.7924151420593262,0.10228374600410461,0.20101326704025269,0.5667538046836853,0.45054203271865845,-0.06579515337944031,1.9149352312088013
1683885693191375600,0.725375732421875,-0.7934330701828003,0.10079219937324524,0.2030806988477707,0.5648568868637085,0.4524659812450409,-0.06953535228967667,1.92024827003479
1683885693208243500,0.742243408203125,-0.7941046357154846,0.10042006522417068,0.20424018800258636,0.5635598301887512,0.45410671830177307,-0.0707741230726242,1.9235650300979614
