time,seconds_elapsed,batteryLevel,batteryState,lowPowerMode
1683885693473000000,1.007,0.8799999952316284,unplugged,false
1683885694469000000,2.003,0.8799999952316284,unplugged,false
1683885734046000000,41.58000024414063,0.8799999952316284,unplugged,false
1683885735052000000,42.586,0.8799999952316284,unplugged,false
1683885736040000000,43.574,0.8799999952316284,unplugged,false
1683885737055000000,44.589,0.8799999952316284,unplugged,false
1683885738037000000,45.571,0.8799999952316284,unplugged,false
1683885758519000000,66.053,0.8799999952316284,unplugged,false
1683885759523000000,67.057,0.8799999952316284,unplugged,false
