time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1684592049912880400,46.30488037109375,-0.7159690856933594,0.6455925703048706,-0.0880555734038353,0.2506885528564453,0.9185546040534973,1.3195273876190186,1.7353578805923462
1684592049929752600,46.321752685546876,-0.7216911911964417,0.6366991400718689,-0.09485416114330292,0.2545168697834015,0.8298879861831665,1.3142982721328735,1.8082283735275269
1684592049946626000,46.3386259765625,-0.7249083518981934,0.6319490671157837,-0.09844890236854553,0.2558440864086151,0.7818993926048279,1.3115577697753906,1.8488737344741821
1684592049963497000,46.3554970703125,-0.7244243025779724,0.6322249174118042,-0.10099858790636063,0.2555393874645233,0.7758827805519104,1.315610408782959,1.8517175912857056
1684592049980373000,46.372373046875,-0.7229771018028259,0.6364447474479675,-0.09889902174472809,0.24992237985134125,0.7993102073669434,1.324016809463501,1.8399298191070557
1684592049997243600,46.38924365234375,-0.7205256223678589,0.6404095888137817,-0.09813330322504044,0.24716044962406158,0.8290534019470215,1.330941081047058,1.8155899047851562
1684592050014116900,46.40611694335937,-0.7197936177253723,0.64117032289505,-0.09848013520240784,0.24718330800533295,0.83570796251297,1.332349181175232,1.8084354400634766
1684592050030989000,46.422989013671874,-0.7198755145072937,0.6399327516555786,-0.09952259808778763,0.2497212141752243,0.8302859663963318,1.329586386680603,1.8085087537765503
1684592050047862800,46.43986279296875,-0.7181172370910645,0.6398095488548279,-0.10112914443016052,0.2544097602367401,0.8424079418182373,1.3267699480056763,1.7870320081710815
1684592050064735000,46.45673486328125,-0.7162973284721375,0.6416280269622803,-0.09970788657665253,0.25551918148994446,0.8680416941642761,1.3258382081985474,1.7618279457092285
1684592050081608200,46.473608154296876,-0.7111448049545288,0.6480730772018433,-0.09898324310779572,0.253922700881958,0.9301775097846985,1.3336646556854248,1.7033560276031494
1684592050098480000,46.49048022460938,-0.6973409652709961,0.6658285856246948,-0.09569208323955536,0.24744898080825806,1.1194562911987305,1.3511606454849243,1.5289380550384521
1684592050115354000,46.50735400390625,-0.6786251068115234,0.6915227174758911,-0.08296798914670944,0.2331967055797577,1.429656982421875,1.3571538925170898,1.2583707571029663
1684592050132226000,46.52422607421875,-0.6587705016136169,0.7164342403411865,-0.06772921979427338,0.21944543719291687,1.7281455993652344,1.3407559394836426,1.0017184019088745
1684592050149099300,46.54109936523437,-0.6406813859939575,0.7363757491111755,-0.053051579743623734,0.21086405217647552,1.9265382289886475,1.3090431690216064,0.8363428115844727
1684592050165971500,46.557971435546875,-0.6248633861541748,0.7527105212211609,-0.038681186735630035,0.20365743339061737,2.0559351444244385,1.2745460271835327,0.7373867630958557
1684592050182845200,46.57484521484375,-0.6112451553344727,0.7668782472610474,-0.024946995079517365,0.19404827058315277,2.1571528911590576,1.2443349361419678,0.669258177280426
1684592050199717000,46.59171704101563,-0.5994857549667358,0.7786518931388855,-0.015226827003061771,0.1846248209476471,2.240199565887451,1.2203043699264526,0.613369882106781
1684592050216590600,46.60859057617188,-0.5897880792617798,0.7873803377151489,-0.010753815062344074,0.17907139658927917,2.299055337905884,1.2016243934631348,0.5685887932777405
1684592050233462500,46.62546264648437,-0.5823250412940979,0.793222188949585,-0.008286640979349613,0.17784133553504944,2.329941511154175,1.1857303380966187,0.542661190032959
1684592050250331000,46.64233081054687,-0.5766628384590149,0.7976179122924805,-0.0027313490863889456,0.17680002748966217,2.344433546066284,1.1703294515609741,0.5373573899269104
1684592050267208200,46.659208251953125,-0.5719344615936279,0.8013502955436707,0.004352772142738104,0.17524176836013794,2.353605031967163,1.1557908058166504,0.5403841733932495
1684592050284081400,46.67608129882812,-0.566758394241333,0.8050015568733215,0.011164695024490356,0.17502255737781525,2.359346389770508,1.1398590803146362,0.5444714426994324
1684592050300953900,46.69295385742188,-0.5605193972587585,0.8090362548828125,0.016035063192248344,0.17612847685813904,2.367015838623047,1.1227902173995972,0.5418441891670227
1684592050317827600,46.70982763671875,-0.5584708452224731,0.8118274807929993,0.02882787585258484,0.1679748147726059,2.3799726963043213,1.1131144762039185,0.559224009513855
1684592050334699500,46.72669946289062,-0.5610260963439941,0.8122395873069763,0.045206114649772644,0.15320931375026703,2.3945999145507812,1.114120364189148,0.5900223255157471
1684592050351572700,46.74357275390625,-0.565861701965332,0.8106456398963928,0.057226501405239105,0.13921009004116058,2.40584659576416,1.1232082843780518,0.6167684197425842
1684592050368445000,46.76044482421875,-0.5713139772415161,0.8081218004226685,0.06551729142665863,0.12746398150920868,2.4129385948181152,1.135346531867981,0.6389001607894897
1684592050385318700,46.777318603515624,-0.5755676031112671,0.8059711456298828,0.06936024129390717,0.1196727380156517,2.4181084632873535,1.146140694618225,0.6506807804107666
1684592050402190300,46.7941904296875,-0.5784456729888916,0.8045141100883484,0.06813975423574448,0.11625220626592636,2.4226081371307373,1.155241847038269,0.6494334936141968
1684592050419064000,46.81106396484375,-0.5815154314041138,0.8028823137283325,0.06554427742958069,0.11368241906166077,2.4262454509735107,1.1652182340621948,0.645831286907196
1684592050435935500,46.827935546875,-0.5849502682685852,0.801084578037262,0.05989033728837967,0.11184798926115036,2.432690143585205,1.1778687238693237,0.6339651346206665
1684592050452809500,46.8448095703125,-0.5890017747879028,0.7991107702255249,0.05666397139430046,0.10624600201845169,2.446354389190674,1.1925528049468994,0.6238308548927307
1684592050469681700,46.861681640625,-0.5929085612297058,0.7973638772964478,0.0579022541642189,0.09652809053659439,2.466916084289551,1.2064288854599,0.6191251277923584
1684592050486555000,46.87855493164062,-0.5974436402320862,0.7947948575019836,0.06641287356615067,0.08337584882974625,2.480175733566284,1.2185955047607422,0.6370501518249512
1684592050503427000,46.895427001953124,-0.6033651232719421,0.7901994585990906,0.07768353819847107,0.07416749745607376,2.461644172668457,1.2286431789398193,0.6849951148033142
1684592050520301000,46.912301025390626,-0.6075469255447388,0.7857000231742859,0.08555712550878525,0.07900840044021606,2.4005208015441895,1.2261050939559937,0.7504730820655823
1684592050537173000,46.92917309570313,-0.6067858338356018,0.7839812636375427,0.08794393390417099,0.09721195697784424,2.3275654315948486,1.2063437700271606,0.8006995916366577
1684592050554046000,46.9460458984375,-0.6017040014266968,0.7852413058280945,0.08800734579563141,0.11663224548101425,2.281249523162842,1.1795557737350464,0.819071352481842
1684592050570918100,46.96291821289063,-0.5975219011306763,0.7872193455696106,0.09163860231637955,0.12188424170017242,2.275336980819702,1.164075493812561,0.8225789666175842
1684592050587792000,46.9797919921875,-0.5977728962898254,0.7877470850944519,0.09806258231401443,0.11183037608861923,2.2964859008789062,1.1677106618881226,0.8252342939376831
1684592050604664000,46.9966640625,-0.6030328869819641,0.7850479483604431,0.1044032946228981,0.09566126763820648,2.3152873516082764,1.1859197616577148,0.838901162147522
1684592050621537300,47.01353735351562,-0.610456645488739,0.780710756778717,0.1063479483127594,0.08076970279216766,2.3274264335632324,1.2110915184020996,0.8509355783462524
1684592050638409500,47.030409423828125,-0.6179053783416748,0.776263952255249,0.1051940768957138,0.06738985329866409,2.340345859527588,1.2380146980285645,0.855465292930603
1684592050655283000,47.047282958984376,-0.6256920099258423,0.7713629007339478,0.09859783202409744,0.06154153496026993,2.3354363441467285,1.263435959815979,0.8591933846473694
1684592050672155000,47.06415478515625,-0.6363857984542847,0.7633259892463684,0.08760025352239609,0.06835858523845673,2.2677223682403564,1.2854461669921875,0.9013630747795105
1684592050689035500,47.081035400390626,-0.6439390182495117,0.7565315365791321,0.0804155096411705,0.08084679394960403,2.1800026893615723,1.291746735572815,0.9609758853912354
1684592050705903600,47.09790356445313,-0.6447347402572632,0.7548515796661377,0.07940931618213654,0.09061239659786224,2.137523651123047,1.2833365201950073,0.988061785697937
1684592050722771500,47.114771484375,-0.6458385586738586,0.7534176111221313,0.08041397482156754,0.09374485909938812,2.114607095718384,1.2802778482437134,1.007932186126709
1684592050739646200,47.131646240234375,-0.6495632529258728,0.750548243522644,0.07916543632745743,0.09207446128129959,2.0944087505340576,1.2887176275253296,1.0287439823150635
1684592050756519000,47.14851879882813,-0.6550506949424744,0.746609091758728,0.07686420530080795,0.08703631162643433,2.0729777812957764,1.3045058250427246,1.054100751876831
1684592050773392400,47.16539233398437,-0.6601794958114624,0.7429491281509399,0.07288778573274612,0.08292797207832336,2.0519373416900635,1.3206274509429932,1.0753445625305176
1684592050790262300,47.18226220703125,-0.6632686257362366,0.740748405456543,0.06993986666202545,0.08046714216470718,2.038980007171631,1.3309506177902222,1.0876171588897705
1684592050807137500,47.19913745117187,-0.663635790348053,0.7405807375907898,0.06924889981746674,0.07957639545202255,2.040609121322632,1.33330237865448,1.0862752199172974
1684592050824010800,47.2160107421875,-0.6625507473945618,0.7412666082382202,0.06960522383451462,0.08188697695732117,2.041254997253418,1.3287686109542847,1.0828406810760498
1684592050840883000,47.232883056640624,-0.6626205444335938,0.7405785322189331,0.0682506412267685,0.08842732757329941,2.0181188583374023,1.3226715326309204,1.094718337059021
1684592050857756400,47.24975634765625,-0.6652289628982544,0.7374634742736816,0.06219572201371193,0.09874068200588226,1.9666367769241333,1.320671796798706,1.1228607892990112
1684592050874628600,47.266628662109376,-0.6698364019393921,0.732283890247345,0.05178448185324669,0.11134593933820724,1.8939400911331177,1.323136806488037,1.1627449989318848
1684592050891501800,47.283501708984375,-0.6753531694412231,0.7257682681083679,0.0392889678478241,0.12495999783277512,1.8075426816940308,1.3272159099578857,1.2119135856628418
1684592050908373800,47.300373779296876,-0.6808143258094788,0.7186650633811951,0.026457656174898148,0.13896916806697845,1.7155084609985352,1.330222249031067,1.265639305114746
1684592050925247500,47.31724755859375,-0.6855424046516418,0.7118766903877258,0.015088081359863281,0.15177500247955322,1.62982177734375,1.3313244581222534,1.3167644739151
1684592050942119400,47.33411938476563,-0.6886555552482605,0.7063003778457642,0.004939477890729904,0.16391780972480774,1.5614376068115234,1.3301159143447876,1.35320246219635
1684592050958993000,47.35099291992187,-0.690153956413269,0.7022922039031982,-0.0027210679836571217,0.17454472184181213,1.51469886302948,1.3265894651412964,1.3736459016799927
1684592050975865000,47.367864990234374,-0.6903883218765259,0.6996216177940369,-0.008158770389854908,0.18392112851142883,1.4859647750854492,1.321241021156311,1.380995273590088
1684592050992738600,47.384738525390624,-0.6900192499160767,0.6974850296974182,-0.012762297876179218,0.19293856620788574,1.4650285243988037,1.3150739669799805,1.3822039365768433
1684592051009608200,47.40160815429687,-0.6910320520401001,0.6926762461662292,-0.02188192680478096,0.20541563630104065,1.4169418811798096,1.3104959726333618,1.399025321006775
1684592051026486800,47.41848681640625,-0.6953669190406799,0.6818801164627075,-0.0389445535838604,0.22357922792434692,1.309524416923523,1.3082343339920044,1.4553571939468384
1684592051043356200,47.43535620117188,-0.7004483342170715,0.669236958026886,-0.05644068866968155,0.24147161841392517,1.1895190477371216,1.3046417236328125,1.5237367153167725
1684592051060230000,47.45222998046875,-0.7032883763313293,0.6580294370651245,-0.07262150943279266,0.25905367732048035,1.0936533212661743,1.2986443042755127,1.5699660778045654
