time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1682879829653155800,0.20615576171875,0.6149302124977112,0.09654218703508377,0.20470522344112396,0.7554046511650085,-0.11744700372219086,-0.4422830641269684,-1.392920970916748
1682879829670018800,0.223018798828125,0.6139411926269531,0.10572376102209091,0.2072678506374359,0.7542803287506104,-0.10614565759897232,-0.4583761692047119,-1.3911547660827637
1682879829686905300,0.2399052734375,0.6081675291061401,0.11159321665763855,0.21056175231933594,0.7571941018104553,-0.09796617925167084,-0.47193092107772827,-1.3769341707229614
1682879829703769300,0.256769287109375,0.5981062054634094,0.11350490152835846,0.21269591152668,0.7642945647239685,-0.091317318379879,-0.479009747505188,-1.3503453731536865
1682879829720641800,0.273641845703125,0.587303102016449,0.11568810790777206,0.21444308757781982,0.771819531917572,-0.08299146592617035,-0.4857940971851349,-1.3214988708496094
1682879829737512000,0.290511962890625,0.5772339105606079,0.11887908726930618,0.2183581292629242,0.7778100371360779,-0.0764806792140007,-0.4971521198749542,-1.2963082790374756
1682879829754384400,0.30738427734375,0.569926917552948,0.12013079971075058,0.22748644649982452,0.7803857326507568,-0.0825706198811531,-0.5143693685531616,-1.2832940816879272
1682879829771253200,0.324253173828125,0.5665480494499207,0.12060537934303284,0.23953931033611298,0.7791653275489807,-0.09719662368297577,-0.5351138114929199,-1.2840590476989746
1682879829788127200,0.341127197265625,0.5642748475074768,0.12349162995815277,0.251334011554718,0.7766434550285339,-0.10847797244787216,-0.5583178400993347,-1.2877771854400635
1682879829804996400,0.357996337890625,0.5623547434806824,0.128570556640625,0.25964972376823425,0.7744733095169067,-0.11116251349449158,-0.5785232782363892,-1.2891881465911865
1682879829821869300,0.374869384765625,0.5588011145591736,0.13416679203510284,0.26330581307411194,0.7748618125915527,-0.10424413532018661,-0.59196937084198,-1.2813910245895386
1682879829838731300,0.391731201171875,0.55333411693573,0.1385357528924942,0.2626477777957916,0.7782323360443115,-0.09085359424352646,-0.5969409346580505,-1.2641292810440063
1682879829855603200,0.408603271484375,0.5514082312583923,0.13648700714111328,0.2631470263004303,0.7797909379005432,-0.09355712682008743,-0.5954959988594055,-1.2597101926803589
1682879829872477000,0.425476806640625,0.5564277172088623,0.1328105330467224,0.2634873390197754,0.7767394185066223,-0.10484235733747482,-0.590914785861969,-1.275184988975525
1682879829889353200,0.442353271484375,0.5671451687812805,0.13151976466178894,0.2617480456829071,0.769764244556427,-0.11349139362573624,-0.5849409699440002,-1.3041763305664062
1682879829906222600,0.45922265625,0.5760304927825928,0.1318197101354599,0.2572874426841736,0.7646015882492065,-0.11337532103061676,-0.5767578482627869,-1.3249785900115967
1682879829923093000,0.476093017578125,0.5801564455032349,0.13154511153697968,0.24990878999233246,0.763976514339447,-0.10547205805778503,-0.5638951659202576,-1.329545497894287
1682879829939968500,0.492968505859375,0.581920325756073,0.1272076666355133,0.24177539348602295,0.7659841179847717,-0.10134122520685196,-0.5450275540351868,-1.3277080059051514
1682879829956840400,0.50984033203125,0.5846686363220215,0.11911945044994354,0.23403412103652954,0.7675943970680237,-0.10493317246437073,-0.5219568014144897,-1.3299293518066406
1682879829973707300,0.526707275390625,0.5899870991706848,0.10911445319652557,0.22782231867313385,0.766880989074707,-0.11579211801290512,-0.49857833981513977,-1.3410301208496094
1682879829990578000,0.543577880859375,0.5956275463104248,0.10185272246599197,0.22057826817035675,0.7656364440917969,-0.12051030248403549,-0.47697973251342773,-1.3516335487365723
1682879830007450400,0.560450439453125,0.5994370579719543,0.09846753627061844,0.20947733521461487,0.7662237286567688,-0.11180263757705688,-0.4545557200908661,-1.353624939918518
1682879830024320000,0.577320068359375,0.6019083857536316,0.09750600904226303,0.19594699144363403,0.7679867148399353,-0.0949559360742569,-0.431626558303833,-1.3503369092941284
1682879830041195000,0.594195068359375,0.602738618850708,0.09570721536874771,0.1856732815504074,0.7701115608215332,-0.08352586627006531,-0.41299155354499817,-1.3456679582595825
1682879830058065200,0.611065185546875,0.60097336769104,0.09302421659231186,0.18079166114330292,0.7729759216308594,-0.07994399219751358,-0.40204963088035583,-1.3380142450332642
1682879830074934500,0.6279345703125,0.5970978140830994,0.0915427878499031,0.18001504242420197,0.7763303518295288,-0.07914183288812637,-0.39935290813446045,-1.3272870779037476
1682879830091807200,0.64480712890625,0.5930251479148865,0.09219760447740555,0.17955945432186127,0.7794736623764038,-0.07523511350154877,-0.39984408020973206,-1.3160089254379272
1682879830108676600,0.661676513671875,0.5917343497276306,0.0951308086514473,0.17424139380455017,0.7813069224357605,-0.062400173395872116,-0.3950521647930145,-1.30888831615448
1682879830125538300,0.678538330078125,0.5927911400794983,0.09707961976528168,0.1656472533941269,0.7821350693702698,-0.048037074506282806,-0.38354790210723877,-1.3064223527908325
1682879830142419500,0.69541943359375,0.5942441821098328,0.09832238405942917,0.1567271500825882,0.7827153205871582,-0.03471517562866211,-0.37062761187553406,-1.3052457571029663
1682879830159289000,0.7122890625,0.5949978828430176,0.09839251637458801,0.15106792747974396,0.7832465171813965,-0.027414685115218163,-0.3615597188472748,-1.3043159246444702
1682879830176163800,0.729163818359375,0.5942266583442688,0.0971662849187851,0.15079689025878906,0.7840368151664734,-0.028690364211797714,-0.3596409857273102,-1.3023000955581665
1682879830193023200,0.746023193359375,0.5915428996086121,0.0941561758518219,0.15503518283367157,0.7856053113937378,-0.03796166926622391,-0.362900972366333,-1.2977732419967651
1682879830209903600,0.762903564453125,0.5881996154785156,0.0909753143787384,0.15896086394786835,0.7877030372619629,-0.04678533598780632,-0.3655373454093933,-1.291455864906311
