time,seconds_elapsed,lux
1682879829546556700,0.099556640625,4.616250038146973
1682879831416270000,1.96927001953125,1.8887499570846558
1682879831737019600,2.29001953125,2.512500047683716
1682879831869739300,2.4227392578125,3.244999885559082
1682879832323215000,2.876215087890625,2.682499885559082
1682879832854141200,3.40714111328125,3.3324999809265137
1682879839917854200,10.470854248046875,4.408750057220459
