time,seconds_elapsed,z,y,x
1682879829644700400,0.197700439453125,0.2478961944580078,-0.3020200729370117,1.3913202285766602
1682879829661591300,0.21459130859375,-0.8398919105529785,0.8089642524719238,0.5049489140510559
1682879829678456800,0.231456787109375,-1.4547085762023926,2.0478601455688477,-1.821744680404663
1682879829695329000,0.2483291015625,-1.1581902503967285,1.8430919647216797,-1.915895938873291
1682879829712205300,0.265205322265625,-1.1498069763183594,0.030296802520751953,-0.7154213190078735
1682879829729065700,0.282065673828125,-1.4545111656188965,-0.6965985298156738,-0.9165806770324707
1682879829745946400,0.2989462890625,-1.5635547637939453,-3.3064565658569336,0.34700730443000793
1682879829762819800,0.31581982421875,-1.40781831741333,-3.1097300052642822,1.307576060295105
1682879829779689700,0.332689697265625,-0.3258805274963379,-0.319399356842041,1.145536184310913
1682879829796561200,0.34956103515625,-0.2751450538635254,0.45592260360717773,0.9949929118156433
1682879829813429800,0.3664296875,-0.4221611022949219,2.888474941253662,-2.6121726036071777
1682879829830295600,0.383295654296875,-0.6099538803100586,4.230170249938965,-6.4272661209106445
1682879829847174100,0.400174072265625,-1.71983003616333,-1.5562458038330078,-0.3232010006904602
1682879829864045300,0.41704541015625,0.9666385650634766,-3.2385940551757812,1.1813833713531494
1682879829880916700,0.433916748046875,1.8362503051757812,-1.049072265625,1.0609726905822754
1682879829897789400,0.45078955078125,-0.5230026245117188,1.8907623291015625,-1.428958773612976
1682879829914657300,0.4676572265625,-2.114151954650879,1.8946833610534668,-1.6649261713027954
1682879829931527400,0.48452734375,-2.98665714263916,0.2437434196472168,-0.9067946672439575
1682879829948403500,0.501403564453125,-1.0284628868103027,-0.28435516357421875,-0.04222726821899414
1682879829965262800,0.518262939453125,-0.5946249961853027,-1.7588365077972412,0.9070848226547241
1682879829982143200,0.535143310546875,1.6998786926269531,1.3795161247253418,-0.5095692873001099
1682879829999011000,0.552010986328125,2.021883964538574,1.1281800270080566,-0.040628790855407715
1682879830015889200,0.56888916015625,0.3269214630126953,0.30483579635620117,-0.42422741651535034
1682879830032756700,0.5857568359375,0.041657447814941406,0.9577064514160156,-1.1402587890625
1682879830049625900,0.6026259765625,-0.04864788055419922,1.5674011707305908,-1.3297239542007446
1682879830066488800,0.61948876953125,0.6787319183349609,1.2675511837005615,-0.810352087020874
1682879830083370200,0.636370361328125,1.2203302383422852,1.0732553005218506,-0.5984135270118713
1682879830100241200,0.6532412109375,5.106837272644043,0.32837796211242676,-0.020924746990203857
1682879830117112600,0.670112548828125,1.6724176406860352,0.7277317047119141,-1.0910416841506958
1682879830133982700,0.686982666015625,0.7666378021240234,1.220229148864746,-0.8803791999816895
1682879830150856400,0.7038564453125,-0.0861959457397461,1.2900071144104004,-0.7411175966262817
1682879830167726000,0.72072607421875,-1.4667167663574219,1.5051116943359375,-1.0156030654907227
1682879830184597000,0.737596923828125,-1.2201366424560547,1.7792344093322754,-0.8639991879463196
1682879830201465000,0.754465087890625,0.40839290618896484,1.6288530826568604,-0.426376074552536
1682879830218341600,0.771341552734375,1.3915958404541016,0.9410715103149414,0.5628596544265747
1682879830235210500,0.78821044921875,1.503997802734375,-0.12124395370483398,0.40609824657440186
1682879830252081700,0.80508154296875,0.42997169494628906,-0.09605240821838379,-0.20372635126113892
1682879830268952600,0.82195263671875,-0.06217002868652344,0.7187201976776123,-0.2832637131214142
1682879830285823700,0.83882373046875,-0.29859161376953125,0.9597897529602051,-0.5993292927742004
1682879830302695000,0.85569482421875,-1.4967117309570312,0.40871405601501465,-0.7537896037101746
1682879830319565800,0.87256591796875,-1.7859549522399902,0.13448691368103027,-1.0046470165252686
1682879830336426500,0.889426513671875,-0.7619218826293945,-0.010368585586547852,-0.6977141499519348
1682879830353308400,0.906308349609375,-0.2133188247680664,0.21245622634887695,-0.48434439301490784
1682879830370164500,0.92316455078125,-0.14967060089111328,0.45583033561706543,-0.39695465564727783
1682879830387050500,0.940050537109375,-0.716252326965332,0.29750657081604004,-0.7905364632606506
1682879830403908900,0.956908935546875,-1.0861902236938477,0.14972996711730957,-1.084381341934204
1682879830420792600,0.97379248046875,-1.0477452278137207,0.07808423042297363,-0.8766885995864868
1682879830437663700,0.990663818359375,-0.6355390548706055,-0.12557125091552734,-0.8238900899887085
1682879830454522600,1.007522705078125,-0.47740650177001953,-0.18590784072875977,-0.8266129493713379
1682879830471406300,1.02440625,-0.008859634399414062,0.20810604095458984,-0.48983415961265564
1682879830488281300,1.04128125,0.38359546661376953,0.5822572708129883,-0.2046840488910675
1682879830505147100,1.058147216796875,0.46654319763183594,0.3640899658203125,-0.258139967918396
1682879830522019800,1.075019775390625,-0.2512226104736328,0.09624767303466797,-0.6072401404380798
1682879830538890500,1.091890380859375,-0.8853797912597656,-0.06386995315551758,-0.9052759408950806
1682879830555751400,1.10875146484375,-1.05975341796875,0.23137855529785156,-0.8966237902641296
1682879830572632800,1.1256328125,-0.6853208541870117,0.2611062526702881,-0.7163369059562683
1682879830589504300,1.142504150390625,-0.09011268615722656,0.18072724342346191,-0.619523286819458
1682879830606375000,1.159375,-0.033110618591308594,0.15638065338134766,-0.6492323279380798
1682879830623246300,1.176246337890625,-0.37769603729248047,0.3258383274078369,-0.640861988067627
1682879830640117800,1.19311767578125,-0.8755474090576172,0.45864367485046387,-0.7516916990280151
1682879830656988400,1.209988525390625,-1.2050251960754395,0.5532894134521484,-0.9411271810531616
1682879830673859600,1.226859619140625,-0.8290557861328125,0.5933303833007812,-0.9754974246025085
