time,seconds_elapsed,batteryLevel,batteryState,lowPowerMode
1682880504045000000,1.003,0.5600000023841858,unplugged,false
1682880505040000000,1.998,0.5600000023841858,unplugged,false
1682880506039000000,2.997,0.5600000023841858,unplugged,false
1682880530143000000,27.101,0.5600000023841858,unplugged,false
